rotation_speed,vibration,temperature,pressure,flow_rate,voltage,current,is_normal
9639.0,2.06,75.01,550.01,70.09,380.06,10.08,True
10293.0,1.91,74.96,550.03,70.03,379.92,10.01,True
9832.0,1.95,75.08,549.99,69.92,379.95,9.95,True
9348.0,1.92,74.92,550.03,69.92,379.92,10.05,True
10959.0,2.08,75.09,549.93,69.91,379.95,10.02,True
10947.0,1.91,75.04,550.05,70.07,380.05,10.05,True
9827.0,1.93,75.05,550.01,70.01,380.07,9.97,True
9948.0,2.0,74.91,550.07,69.97,380.01,10.01,True
10121.0,2.0,74.95,550.0,69.95,379.97,9.91,True
10011.0,1.98,75.03,549.94,70.04,380.08,10.01,True
10001.0,2.02,75.01,549.93,70.0,380.06,9.94,True
10532.0,2.05,75.04,550.08,70.05,379.95,10.04,True
10201.0,1.9,74.98,550.04,69.95,379.95,9.97,True
9249.0,2.0,75.07,550.08,70.07,380.04,10.04,True
10354.0,2.08,75.06,550.03,69.93,380.0,9.92,True
9670.0,1.91,74.97,549.9,70.06,380.07,9.95,True
9184.0,2.07,74.98,550.03,69.92,379.97,10.03,True
9475.0,2.03,75.04,550.03,70.08,380.08,10.06,True
10192.0,2.05,74.97,550.03,69.96,379.91,9.96,True
10038.0,1.94,74.95,549.9,70.04,379.91,9.92,True
10340.0,1.98,75.01,550.01,69.99,379.97,10.01,True
10500.0,2.0,75.0,549.95,69.96,380.08,10.06,True
10889.0,2.01,74.92,550.07,69.9,379.93,10.04,True
10618.0,1.96,74.9,549.91,69.92,380.04,9.99,True
9121.0,2.07,74.91,550.0,70.09,379.99,10.01,True
13866.0,2.03,75.0,550.1600000000001,70.11,379.99,10.120000000000001,False
9625.0,1.97,74.98,549.94,69.9,379.98,10.0,True
10346.0,2.07,74.91,549.93,70.08,379.95,10.03,True
9978.0,1.94,74.9,550.01,69.99,380.03,10.05,True
10817.0,1.97,75.0,550.08,69.99,379.91,10.04,True
9466.0,2.09,75.09,550.04,69.93,379.92,10.03,True
10223.0,2.0,74.95,549.98,70.0,380.0,9.91,True
10434.0,2.05,75.09,549.92,69.93,380.07,10.02,True
9993.0,1.94,75.07,550.05,69.96,380.01,10.08,True
9952.0,2.06,74.92,549.98,70.03,379.98,9.97,True
17914.0,2.67,75.11,550.0400000000001,70.15,380.02,10.03,False
9569.0,1.95,75.05,550.04,69.92,379.98,9.93,True
10704.0,2.04,75.02,549.96,69.95,380.08,9.91,True
9154.0,1.98,74.94,549.99,70.08,380.03,10.04,True
10404.0,1.96,75.04,549.99,70.07,380.05,10.0,True
9472.0,2.04,75.0,549.91,70.05,380.09,9.98,True
9234.0,2.06,75.02,549.91,70.0,379.94,9.96,True
10197.0,2.07,75.01,549.97,70.04,380.03,9.95,True
9555.0,1.91,74.91,550.06,69.93,379.91,9.91,True
9101.0,1.99,75.03,549.92,70.03,379.91,10.06,True
9613.0,1.96,75.06,549.92,70.06,379.92,9.91,True
9025.0,2.03,74.91,550.09,69.92,379.91,9.98,True
10694.0,1.97,74.91,550.0,70.06,379.92,10.08,True
9803.0,2.09,74.96,549.96,69.92,379.9,10.04,True
10162.0,1.93,75.07,549.99,70.02,380.09,9.92,True
10202.0,1.92,74.92,549.94,70.09,379.92,9.98,True
9397.0,1.97,74.91,549.99,69.92,380.06,10.01,True
10531.0,2.04,74.9,550.08,70.03,380.0,9.94,True
10214.0,1.96,75.08,550.01,70.05,380.01,10.05,True
10615.0,1.94,74.97,550.0,70.0,379.98,9.98,True
10738.0,1.99,74.99,550.04,69.96,379.9,9.96,True
9577.0,2.02,74.95,549.94,69.97,379.91,9.91,True
10401.0,1.93,75.02,550.01,70.02,379.9,9.99,True
9667.0,2.0,75.09,549.92,69.96,379.95,9.94,True
10958.0,1.98,75.02,549.97,70.08,379.94,9.97,True
10346.0,1.95,74.9,549.99,70.07,379.99,9.9,True
10932.0,2.08,75.04,550.06,69.94,379.96,9.92,True
10835.0,1.9,74.9,550.0,69.91,379.95,9.94,True
10831.0,1.91,74.97,550.07,70.08,380.09,10.09,True
9041.0,2.08,74.91,550.03,69.92,379.91,9.91,True
10032.0,2.05,74.99,550.06,69.97,379.9,10.0,True
10831.0,2.04,74.96,549.91,70.08,380.08,10.02,True
2952.0,0.9999999999999999,75.02,549.9300000000001,69.91,379.92,9.91,False
9350.0,2.02,74.95,550.08,70.0,380.04,9.94,True
10238.0,1.95,75.04,549.98,70.08,379.96,10.03,True
8176.0,1.0699999999999998,74.87,549.9,69.93,379.84,9.92,False
9980.0,1.93,74.92,549.92,69.95,379.91,10.08,True
9125.0,1.9,74.95,550.09,69.96,379.96,10.06,True
9759.0,2.02,75.05,550.05,69.91,380.0,10.06,True
9266.0,2.07,75.06,550.06,69.9,380.04,10.06,True
9003.0,2.07,74.99,549.9,69.98,379.91,10.03,True
10027.0,2.05,74.96,549.97,70.01,379.98,10.08,True
10946.0,1.94,75.03,549.95,69.95,380.0,9.97,True
10892.0,1.94,75.06,550.06,70.05,380.08,9.95,True
10646.0,1.93,74.93,550.02,70.07,380.04,10.06,True
10993.0,2.05,75.07,549.95,70.09,380.06,9.91,True
9545.0,2.08,75.09,550.05,70.02,380.02,10.01,True
5256.0,1.72,74.94000000000001,549.99,69.89,379.87,9.959999999999999,False
9313.0,1.99,74.96,549.92,69.91,380.07,9.92,True
9911.0,1.95,75.07,550.03,69.99,379.97,10.0,True
9780.0,2.01,74.91,549.96,69.94,379.9,9.9,True
10282.0,2.04,75.09,549.91,69.9,380.04,10.05,True
10370.0,1.94,74.97,550.08,69.99,379.97,9.91,True
9796.0,2.0,75.04,550.01,70.03,380.07,10.04,True
7221.0,1.88,74.91000000000001,549.89,69.81,379.87,9.85,False
10832.0,1.99,74.99,550.02,70.09,379.99,10.01,True
9702.0,2.07,75.06,549.96,69.9,380.07,9.93,True
10041.0,2.03,74.91,550.01,69.91,380.06,9.93,True
9500.0,1.91,74.93,549.96,69.97,379.9,9.99,True
9706.0,1.95,75.06,550.08,70.04,380.05,10.02,True
9042.0,2.07,75.01,550.03,69.99,379.95,10.09,True
13401.0,2.61,75.0,550.0,70.11999999999999,380.15999999999997,10.08,False
10431.0,2.01,74.91,550.04,70.05,380.01,9.94,True
9858.0,1.94,75.09,550.09,69.98,380.08,9.97,True
10625.0,1.92,74.93,550.07,70.04,379.9,9.91,True
5121.0,1.8399999999999999,74.9,549.8399999999999,69.89999999999999,379.81,9.9,False
10423.0,2.08,74.94,549.99,69.98,380.07,9.92,True
14802.0,2.28,75.07000000000001,549.99,70.05,380.03000000000003,10.14,False
10213.0,2.05,75.07,549.93,69.99,380.07,9.9,True
10352.0,2.09,75.03,549.98,70.02,380.05,9.95,True
9317.0,2.01,75.09,549.97,69.95,379.99,9.91,True
10576.0,1.92,74.92,549.94,69.97,379.92,10.06,True
9407.0,2.06,75.01,550.03,69.96,380.05,9.96,True
10617.0,2.01,74.93,550.04,70.06,379.96,9.9,True
10094.0,2.03,75.09,550.03,69.93,380.03,10.05,True
9581.0,1.93,75.05,550.08,70.09,380.06,9.94,True
14588.0,2.66,75.16,550.0400000000001,70.02,380.07,9.97,False
10416.0,1.98,74.9,549.94,69.98,380.01,9.9,True
9759.0,2.04,74.99,550.0,69.94,380.03,10.07,True
10993.0,1.94,74.93,549.92,69.95,379.96,9.96,True
10446.0,1.96,75.0,550.06,69.95,380.04,10.02,True
9837.0,1.93,75.01,549.92,70.03,379.92,10.02,True
10547.0,2.09,74.92,550.02,69.93,380.09,9.9,True
10268.0,1.91,74.95,550.09,70.0,380.03,9.93,True
9252.0,1.98,75.08,550.01,69.97,380.01,10.06,True
10949.0,1.96,74.93,549.94,69.97,380.05,9.94,True
9343.0,2.05,74.92,550.08,70.04,380.01,9.99,True
10178.0,2.01,74.96,549.93,70.08,379.97,10.02,True
19960.0,3.0300000000000002,75.17,549.97,69.97,380.15,10.02,False
9491.0,2.05,74.98,550.02,70.07,380.09,10.06,True
10211.0,2.03,74.98,550.09,69.99,379.91,10.0,True
10355.0,2.06,75.07,549.93,69.92,379.91,10.02,True
9951.0,2.03,74.92,550.01,70.02,380.04,9.92,True
10883.0,2.01,75.08,549.93,69.99,380.05,9.94,True
10839.0,2.0,74.95,549.92,70.0,380.01,9.97,True
9384.0,1.92,74.97,550.09,69.97,379.9,10.07,True
9991.0,2.08,75.06,549.9,69.97,380.03,9.9,True
10035.0,1.93,74.99,550.04,70.01,379.96,10.04,True
9207.0,1.97,75.07,549.99,69.92,380.03,9.99,True
9270.0,1.92,75.0,550.07,69.96,379.93,10.05,True
10820.0,2.02,74.97,549.98,69.97,380.01,10.09,True
10559.0,1.93,74.9,549.96,70.01,379.95,10.04,True
9984.0,1.99,74.94,549.95,69.9,380.03,9.94,True
10226.0,1.95,75.0,550.02,69.91,379.96,10.05,True
10825.0,1.93,74.99,549.97,70.03,380.03,9.92,True
9531.0,2.07,74.93,550.03,69.91,380.06,9.94,True
10203.0,1.95,74.92,549.95,70.08,379.96,9.9,True
9299.0,1.92,75.05,549.9,69.91,379.98,9.96,True
9230.0,2.06,75.08,549.94,69.98,380.01,10.04,True
9955.0,2.08,74.97,550.07,70.06,380.0,9.9,True
10683.0,2.09,74.92,550.04,69.92,380.02,9.99,True
9306.0,2.05,74.98,549.97,69.94,379.92,9.95,True
9117.0,1.93,75.0,550.02,70.04,380.0,10.02,True
9494.0,2.06,75.01,550.08,69.94,379.99,9.99,True
16872.0,2.35,74.97,550.09,70.15,380.08,9.96,False
10414.0,2.03,75.07,550.01,70.0,380.02,9.96,True
9707.0,2.03,74.92,550.05,69.97,380.01,9.91,True
10102.0,1.97,75.02,549.91,69.97,379.98,10.09,True
10813.0,2.04,74.94,550.07,70.05,380.03,10.08,True
10173.0,1.98,74.97,549.9,69.99,379.97,10.08,True
9590.0,1.99,75.05,550.0,70.0,380.08,10.09,True
9967.0,2.05,75.0,550.06,70.07,380.01,10.0,True
10380.0,2.01,75.09,550.0,70.09,379.9,10.03,True
6857.0,1.08,75.0,549.9300000000001,69.88,379.87,9.870000000000001,False
10050.0,1.99,74.98,550.09,70.0,380.05,9.93,True
10646.0,2.77,74.97,550.14,70.06,380.14,10.110000000000001,False
9978.0,2.03,75.01,549.93,69.93,380.02,9.97,True
10351.0,1.99,75.01,550.01,70.07,379.96,9.92,True
9628.0,2.05,75.07,549.98,70.03,380.07,10.06,True
9835.0,1.97,74.92,549.93,70.05,380.02,10.0,True
10409.0,1.9,75.04,550.04,69.92,379.96,10.07,True
10838.0,1.94,74.92,550.06,70.09,379.94,10.07,True
10999.0,1.92,75.0,549.9,70.05,379.9,9.91,True
9111.0,1.9,75.05,550.0,69.95,379.99,9.98,True
9502.0,1.9,75.02,550.0,69.99,380.06,9.96,True
9738.0,2.07,74.92,550.07,69.91,380.05,10.05,True
10091.0,2.05,74.95,549.92,70.06,379.93,10.08,True
10569.0,2.08,74.91,549.99,69.95,379.97,10.0,True
9686.0,1.98,75.03,550.06,69.99,379.91,10.0,True
9935.0,1.95,75.08,550.07,69.93,380.03,10.07,True
18052.0,2.21,75.05,550.09,70.07,380.11999999999995,10.110000000000001,False
10914.0,2.07,74.92,549.95,70.03,380.01,10.08,True
10393.0,2.03,74.94,549.91,70.08,380.0,10.05,True
10374.0,1.97,75.04,549.92,69.92,379.95,10.04,True
10155.0,2.02,74.99,550.02,69.98,379.9,9.98,True
10318.0,1.91,74.98,549.99,70.0,380.06,9.99,True
10633.0,1.98,75.06,549.92,69.91,380.08,10.09,True
9557.0,1.92,75.02,549.92,69.97,379.98,9.92,True
10478.0,2.03,75.07,550.05,70.07,380.04,9.95,True
7164.0,1.31,74.85,549.9699999999999,69.95,379.93,9.85,False
10120.0,1.97,74.92,549.91,69.93,379.99,10.07,True
9187.0,1.92,74.99,550.04,70.0,380.04,9.95,True
10010.0,2.05,74.95,550.05,69.94,380.0,9.93,True
10112.0,2.02,74.9,549.97,70.0,380.09,9.98,True
9254.0,2.08,75.09,549.93,69.97,379.96,9.99,True
9638.0,2.02,75.07,550.05,70.08,379.92,9.93,True
9162.0,2.03,75.04,550.03,69.94,379.99,10.03,True
10908.0,2.06,75.04,549.99,70.09,380.09,9.92,True
10510.0,1.96,75.04,550.07,69.92,380.0,10.06,True
15809.0,2.9899999999999998,75.14,550.0,70.14999999999999,380.08,10.0,False
9895.0,1.99,75.02,550.01,70.08,380.01,9.98,True
10157.0,1.93,74.92,549.98,70.0,380.07,10.08,True
5227.0,1.72,74.91000000000001,550.01,69.88,380.03,9.950000000000001,False
9315.0,1.91,75.0,550.02,69.99,379.98,10.01,True
10822.0,2.02,75.0,550.07,69.99,380.01,10.02,True
9049.0,1.9,75.09,549.92,69.97,380.06,9.96,True
9962.0,2.02,74.9,550.08,70.07,379.92,9.96,True
9322.0,1.98,75.02,550.0,69.99,379.98,10.07,True
9312.0,1.9,74.99,549.98,69.92,380.01,10.05,True
9443.0,2.02,74.9,550.03,69.98,379.93,10.05,True
9777.0,1.94,75.06,550.01,69.97,379.94,10.01,True
9577.0,1.93,75.01,550.05,69.97,379.93,9.97,True
9348.0,2.01,75.03,550.03,70.04,379.96,10.05,True
9889.0,2.08,75.03,549.98,69.9,379.91,9.94,True
10021.0,1.93,75.05,550.05,70.08,380.03,10.08,True
10835.0,2.04,75.07,549.93,69.98,379.94,10.05,True
9936.0,2.07,75.01,550.08,70.07,379.94,9.93,True
10282.0,2.08,74.93,550.04,69.93,379.92,9.91,True
10443.0,2.01,75.07,550.06,69.95,380.03,9.95,True
9870.0,1.93,74.93,549.91,69.93,380.01,10.09,True
9934.0,1.93,75.06,550.03,70.06,380.05,10.09,True
10102.0,2.05,75.0,549.95,69.96,379.98,10.06,True
9589.0,2.07,75.0,550.02,70.06,380.08,9.98,True
10592.0,1.91,74.9,550.06,69.9,379.91,10.05,True
10218.0,1.92,75.07,549.92,69.97,380.08,10.08,True
9707.0,2.07,74.91,550.01,69.93,379.91,9.97,True
9604.0,2.06,74.97,549.95,69.99,380.01,10.09,True
9426.0,2.09,75.07,550.03,70.03,380.05,10.02,True
9782.0,1.96,75.07,549.97,70.08,380.09,9.97,True
10743.0,1.98,74.92,550.01,69.91,379.96,9.95,True
14225.0,2.21,75.0,550.0300000000001,70.13,380.14,10.04,False
10057.0,1.95,75.01,549.91,69.96,380.05,9.95,True
12078.0,2.25,75.05,550.0400000000001,69.99000000000001,380.02000000000004,10.15,False
10077.0,1.97,75.09,550.04,69.91,380.03,10.04,True
9501.0,2.01,74.99,549.99,70.01,380.09,10.04,True
9763.0,1.95,75.02,549.96,69.98,379.95,9.94,True
10929.0,1.9,74.96,549.99,69.93,380.07,9.96,True
12141.0,2.1,75.11,549.9699999999999,70.1,380.06,10.07,False
13369.0,2.9,75.02999999999999,550.12,70.09,380.13,10.05,False
10915.0,2.06,75.0,550.06,69.97,380.0,10.07,True
9618.0,1.95,75.05,550.01,69.9,379.91,10.06,True
10182.0,2.04,74.9,550.02,69.96,379.95,9.9,True
9882.0,1.91,75.02,549.97,70.0,380.03,10.01,True
10498.0,1.95,75.03,550.02,70.09,380.01,9.94,True
10819.0,2.05,74.9,550.02,70.06,379.98,10.0,True
10265.0,1.97,75.04,549.94,70.05,380.06,9.92,True
10266.0,2.03,75.01,550.06,70.01,380.06,9.94,True
9527.0,1.9,74.93,549.95,70.0,379.94,9.95,True
10156.0,1.9,75.04,549.98,70.09,380.06,9.96,True
10654.0,1.97,74.96,549.99,69.98,380.06,9.98,True
10628.0,2.08,74.94,550.01,69.91,380.05,9.9,True
9173.0,2.04,75.02,550.02,69.9,380.07,10.05,True
10142.0,2.09,75.08,550.08,69.96,379.91,10.06,True
9513.0,1.97,75.0,549.97,69.96,379.97,10.0,True
7774.0,0.96,74.85,549.9599999999999,69.9,379.96,9.86,False
9576.0,2.09,74.95,550.01,69.92,379.92,9.96,True
10125.0,2.06,74.96,550.03,70.04,380.03,9.93,True
10178.0,2.0,75.05,550.05,69.92,380.0,10.07,True
10706.0,1.9,75.0,550.09,70.01,379.93,10.04,True
10579.0,1.98,75.04,550.06,69.91,379.91,9.94,True
9651.0,1.95,75.05,550.06,69.91,380.09,10.06,True
10838.0,1.92,75.01,550.01,69.92,380.06,10.02,True
10305.0,2.06,75.08,549.99,70.08,379.94,9.9,True
9281.0,1.99,74.98,550.04,69.92,379.94,9.94,True
10517.0,2.4,75.01,550.1,70.06,380.08,10.09,False
10973.0,2.04,75.07,550.04,70.04,379.98,10.03,True
9007.0,2.02,75.02,550.07,70.01,380.04,10.04,True
10165.0,1.99,74.92,549.9,69.94,380.05,10.06,True
13983.0,2.78,75.15,550.05,70.05,379.98999999999995,10.09,False
9686.0,2.07,75.08,550.0,70.0,380.03,10.03,True
10195.0,2.06,74.95,550.0,70.02,379.93,10.03,True
9196.0,2.03,74.94,550.04,70.07,379.94,10.05,True
3771.0,1.1599999999999997,74.93,549.94,70.02000000000001,379.97,9.88,False
10452.0,1.97,75.08,550.05,69.94,380.08,10.04,True
10910.0,2.01,75.09,549.97,69.98,379.98,10.0,True
13603.0,2.6999999999999997,75.11,550.15,70.02,380.14,10.07,False
2990.0,1.58,74.99,549.9599999999999,69.92999999999999,379.95,9.959999999999999,False
9845.0,2.02,75.06,549.91,70.03,379.94,9.94,True
10572.0,2.06,75.03,550.09,69.96,379.91,9.91,True
10300.0,1.92,74.91,550.07,70.07,380.03,9.92,True
9632.0,1.97,74.94,549.95,70.06,379.97,9.98,True
9690.0,1.98,75.02,549.91,70.02,380.04,9.92,True
9044.0,1.98,75.06,549.91,70.04,379.96,9.95,True
10322.0,2.09,74.92,550.05,69.97,379.99,10.02,True
9530.0,1.93,74.92,550.05,70.03,380.08,9.91,True
9022.0,1.96,75.01,549.97,70.04,379.96,10.06,True
10433.0,2.7,75.09,550.02,70.15,380.07,10.07,False
10744.0,2.02,74.91,550.03,70.07,379.91,9.94,True
10915.0,2.08,75.06,549.97,70.07,380.06,9.99,True
9411.0,1.94,75.08,550.0,70.02,380.04,10.07,True
7113.0,1.9699999999999998,75.0,549.8199999999999,69.97,379.84,10.01,False
9399.0,2.04,75.0,549.99,70.05,380.07,10.09,True
9008.0,2.05,74.93,549.93,69.96,380.04,10.07,True
10949.0,2.06,74.92,550.05,69.99,380.0,10.06,True
10837.0,2.09,74.93,549.97,69.92,379.99,9.95,True
10909.0,1.91,75.03,549.95,70.01,379.97,9.98,True
9968.0,1.98,75.0,550.06,69.95,380.01,9.93,True
10984.0,1.98,75.01,549.92,70.05,379.93,10.01,True
10236.0,1.9,75.04,549.97,70.07,380.01,10.0,True
9770.0,1.94,74.98,550.02,70.09,380.04,10.04,True
9598.0,2.07,75.01,550.0,69.98,380.03,10.09,True
10113.0,1.9,74.92,549.91,70.01,379.93,10.01,True
52.0,1.59,74.92999999999999,549.9399999999999,69.99000000000001,379.91,9.950000000000001,False
10602.0,1.99,74.9,549.91,69.97,380.07,10.08,True
10040.0,1.98,75.01,549.94,70.01,379.9,9.91,True
10781.0,2.03,75.04,549.9,69.95,380.08,9.98,True
9532.0,1.94,74.9,549.95,70.07,380.04,10.04,True
10502.0,1.96,74.94,550.08,70.03,380.01,10.09,True
10625.0,2.03,74.92,550.07,69.98,380.06,9.91,True
10172.0,1.96,74.98,549.91,70.07,379.94,9.92,True
9694.0,1.92,74.97,549.92,69.98,380.08,10.09,True
9521.0,1.99,74.96,550.04,70.05,379.98,9.98,True
10710.0,2.05,75.0,549.92,69.94,379.96,10.05,True
9663.0,1.93,75.08,549.98,70.0,380.07,10.04,True
9903.0,2.02,74.96,549.96,70.04,379.98,10.09,True
17355.0,3.04,75.08,550.07,69.97999999999999,380.01,10.15,False
15867.0,2.64,74.98,550.12,70.07,380.06,9.97,False
9520.0,1.91,74.94,550.06,69.93,380.01,10.03,True
9957.0,1.97,75.04,550.0,70.01,379.99,10.09,True
20072.0,2.24,75.05,550.01,70.05999999999999,380.0,10.14,False
9158.0,1.94,74.91,549.92,70.02,379.9,10.09,True
10316.0,1.96,74.95,550.02,70.05,379.94,9.93,True
9437.0,1.91,74.96,549.96,69.94,380.06,9.98,True
9221.0,2.08,75.09,550.09,69.9,379.95,10.07,True
9212.0,1.92,74.95,549.92,69.96,379.94,10.09,True
9168.0,2.07,74.91,550.03,70.01,379.97,9.98,True
10850.0,1.92,74.94,550.08,69.98,379.93,9.93,True
9713.0,2.0,75.0,549.96,69.94,380.0,9.96,True
10599.0,2.07,74.96,550.01,70.09,379.93,10.02,True
9697.0,2.09,75.03,550.07,70.0,380.09,9.91,True
1585.0,1.28,74.99,549.9499999999999,70.0,379.84,9.81,False
9777.0,1.95,75.05,549.9,70.01,379.99,10.05,True
16147.0,2.23,75.16,550.0899999999999,70.09,379.95,10.129999999999999,False
10257.0,1.99,75.0,550.04,69.98,379.95,10.06,True
9540.0,2.08,75.0,549.95,70.08,379.97,9.95,True
9270.0,1.99,74.92,550.01,69.92,380.04,10.01,True
9391.0,1.91,75.01,549.95,69.91,379.96,9.94,True
10309.0,1.96,75.0,549.9,69.92,379.95,9.94,True
9964.0,1.95,74.9,550.09,69.93,380.01,10.09,True
10742.0,2.02,75.05,549.91,69.91,379.92,9.93,True
3559.0,1.66,74.85,549.88,69.86,379.98,9.95,False
10579.0,1.91,75.09,550.02,70.04,380.07,9.96,True
10624.0,1.95,74.94,550.09,69.97,380.08,10.02,True
1789.0,1.2199999999999998,74.85000000000001,549.93,69.93,379.85,9.89,False
10642.0,1.99,74.94,549.93,69.96,379.96,10.08,True
10383.0,2.06,75.01,549.93,70.08,379.96,10.01,True
9609.0,2.09,74.91,550.08,69.93,380.02,10.07,True
9600.0,2.04,74.94,550.0,69.91,380.03,9.97,True
10430.0,1.98,74.91,549.95,70.09,379.91,9.93,True
10776.0,2.09,75.04,549.92,69.97,379.92,9.97,True
9625.0,1.98,75.03,550.01,70.04,380.03,10.03,True
9210.0,2.04,75.02,550.0,70.01,380.07,9.91,True
10787.0,2.08,74.93,549.99,69.94,379.95,10.08,True
10398.0,2.0,74.91,550.09,69.92,379.93,9.97,True
10857.0,1.98,75.07,550.08,70.05,380.08,9.93,True
9507.0,2.04,74.98,549.96,69.96,380.05,10.01,True
9576.0,2.08,75.0,549.91,70.03,379.97,9.91,True
9148.0,2.02,74.96,550.07,70.03,380.01,9.92,True
10752.0,1.98,74.93,549.91,69.91,379.94,9.98,True
9844.0,1.96,75.09,550.02,70.03,380.02,9.99,True
9847.0,1.94,75.04,549.96,69.95,379.91,9.98,True
9004.0,2.08,75.03,550.0,70.08,380.09,10.09,True
10275.0,1.94,75.0,549.95,70.03,379.98,10.09,True
10761.0,1.94,75.09,550.02,70.03,379.98,10.08,True
10780.0,1.91,74.96,549.93,70.01,380.02,9.93,True
10128.0,2.08,75.02,549.91,70.06,380.03,9.98,True
10166.0,2.06,74.98,550.08,69.94,380.03,9.91,True
10237.0,1.92,74.93,550.01,70.03,379.92,9.99,True
9395.0,2.04,74.93,549.91,69.96,380.06,10.05,True
10613.0,1.96,74.99,549.96,70.02,380.04,10.0,True
10391.0,1.9,75.01,549.9,69.9,379.96,10.05,True
9178.0,2.04,74.98,550.08,69.94,379.99,10.0,True
10728.0,2.03,74.97,550.04,69.96,380.09,9.98,True
5354.0,1.0499999999999998,74.88000000000001,549.84,69.98,379.90000000000003,9.85,False
9195.0,1.99,75.0,549.92,69.95,379.92,9.99,True
9215.0,2.09,75.03,549.94,69.95,379.97,9.9,True
10956.0,2.06,75.06,549.92,69.91,379.98,9.98,True
9666.0,1.9,74.9,549.94,70.05,380.01,10.08,True
10400.0,1.99,75.02,549.99,69.95,380.06,9.9,True
9290.0,2.06,75.04,549.91,69.96,379.99,9.96,True
19739.0,2.71,75.14,550.09,69.97999999999999,380.1,9.96,False
9710.0,1.98,75.05,550.07,69.97,379.94,10.02,True
10065.0,1.91,75.01,549.94,70.0,379.95,10.03,True
9981.0,2.07,74.9,550.09,69.93,380.03,9.97,True
9997.0,1.9,74.95,550.01,70.07,379.91,10.08,True
10565.0,2.09,74.96,550.09,70.02,380.03,10.09,True
9844.0,1.94,74.99,549.9,70.03,380.06,9.94,True
10229.0,2.06,75.03,549.91,70.04,380.03,10.08,True
10876.0,2.06,75.07,549.95,70.07,380.08,10.03,True
9549.0,1.9,75.02,549.94,69.92,380.05,9.92,True
10136.0,1.96,74.98,550.05,69.95,379.97,9.94,True
10018.0,1.99,74.96,549.93,69.98,380.01,10.01,True
9144.0,2.0,75.05,549.97,69.9,379.92,9.9,True
9655.0,2.09,74.92,549.92,69.99,379.91,9.96,True
10388.0,2.05,75.05,550.01,70.0,379.96,10.0,True
9158.0,2.03,74.9,550.08,69.94,380.06,10.06,True
10126.0,1.97,74.98,549.92,69.9,380.03,9.99,True
10846.0,2.0,75.07,549.92,69.95,380.09,9.97,True
10566.0,2.02,75.08,549.99,69.9,380.06,9.91,True
9932.0,1.94,74.99,549.93,70.0,380.02,10.02,True
10417.0,2.02,75.06,549.98,70.09,380.05,9.91,True
10044.0,1.97,74.9,549.9,70.0,379.91,10.03,True
10160.0,1.9,75.04,549.97,70.05,380.07,10.04,True
9441.0,1.99,75.02,549.92,70.02,379.9,9.99,True
10229.0,1.96,74.93,550.08,69.98,380.08,10.02,True
10691.0,1.97,75.07,549.97,70.05,379.93,10.0,True
10763.0,1.94,75.09,550.01,70.09,380.07,9.94,True
10092.0,2.05,75.0,550.04,69.93,380.09,9.96,True
5821.0,1.08,74.96000000000001,549.8,69.95,379.99,9.9,False
2826.0,1.2399999999999998,74.97999999999999,549.8199999999999,69.95,379.82,9.81,False
10290.0,1.92,74.98,550.06,70.03,379.92,9.95,True
15711.0,2.8600000000000003,75.08,550.1600000000001,70.17,380.13,10.06,False
10053.0,1.99,74.96,549.96,70.05,379.98,9.96,True
9641.0,1.94,74.9,550.07,70.01,380.08,9.92,True
18394.0,2.2199999999999998,75.09,549.97,70.11,380.15,10.11,False
10982.0,1.98,75.07,549.92,69.91,380.07,10.08,True
6335.0,1.79,74.92999999999999,549.99,70.01,379.96,9.85,False
6092.0,1.64,75.01,549.92,69.86,379.96,9.85,False
10564.0,2.09,74.92,550.05,70.05,380.06,9.9,True
9384.0,1.95,74.92,550.04,70.09,379.97,9.93,True
9232.0,1.94,74.98,549.94,70.03,380.04,10.09,True
10342.0,2.05,74.97,549.93,70.0,379.96,9.9,True
